"DateTime","Players","Players Trend","Twitch Viewers"
"2021-12-10 03:10:00",3567,5190.328385803998,1941
"2021-12-10 03:20:00",3651,5203.466427725443,2018
"2021-12-10 03:30:00",3743,5217.206450035806,2150
"2021-12-10 03:40:00",3818,5231.499965570427,2272
"2021-12-10 03:50:00",3900,5246.182821021318,2322
"2021-12-10 04:00:00",3906,5260.948121522612,2339
"2021-12-10 04:10:00",3979,5276.417988762187,2375
"2021-12-10 04:20:00",4092,5292.402733019335,2609
"2021-12-10 04:30:00",4297,5309.429274775518,2692
"2021-12-10 04:40:00",4474,5326.803131713765,2691
"2021-12-10 04:50:00",4557,5344.32955296645,2749
"2021-12-10 05:00:00",4660,5362.493444609705,2719
"2021-12-10 05:10:00",4708,5381.027943039717,2722
"2021-12-10 05:20:00",4787,5400.269370076569,2660
"2021-12-10 05:30:00",4865,5419.7560182889865,2612
"2021-12-10 05:40:00",4963,5439.959765603479,2597
"2021-12-10 05:50:00",5060,5457.985808130885,2628
"2021-12-10 06:00:00",5091,5473.057325235497,2684
"2021-12-10 06:10:00",5180,5485.451268385388,2625
"2021-12-10 06:20:00",5232,5503.76150980554,2579
"2021-12-10 06:30:00",5388,5525.50312964799,2641
"2021-12-10 06:40:00",5544,5545.218121660331,2673
"2021-12-10 06:50:00",5656,5559.884364843276,2663
"2021-12-10 07:00:00",5739,5570.479782955984,2635
"2021-12-10 07:10:00",5876,5577.577249628159,2666
"2021-12-10 07:20:00",5940,5582.218469398997,2828
"2021-12-10 07:30:00",6066,5585.493992039883,2801
"2021-12-10 07:40:00",6106,5587.766309287719,2649
"2021-12-10 07:50:00",6186,5590.027980912246,1439
"2021-12-10 08:00:00",6195,5591.652030656089,1578
"2021-12-10 08:10:00",6183,5593.245055913623,1513
"2021-12-10 08:20:00",6174,5594.54450022035,1551
"2021-12-10 08:30:00",6181,5595.549640555279,1447
"2021-12-10 08:40:00",6175,5596.251132732881,1466
"2021-12-10 08:50:00",6146,5596.624514543051,1531
"2021-12-10 09:00:00",6139,5596.997076929433,1395
"2021-12-10 09:10:00",6071,5597.4891064837775,1513
"2021-12-10 09:20:00",5999,5597.821313970142,1614
"2021-12-10 09:30:00",6017,5598.288654079215,1690
"2021-12-10 09:40:00",6037,5598.880436429242,1909
"2021-12-10 09:50:00",6060,5598.947715253678,2076
"2021-12-10 10:00:00",6060,5598.694895471823,2144
"2021-12-10 10:10:00",6228,5598.502323996036,2391
"2021-12-10 10:20:00",6355,5597.816700407647,2614
"2021-12-10 10:30:00",6480,5596.957365862392,2501
"2021-12-10 10:40:00",6623,5596.074181953398,2664
"2021-12-10 10:50:00",6776,5594.67821090178,2806
"2021-12-10 11:00:00",7074,5593.422233928277,2880
"2021-12-10 11:10:00",7365,5592.164921087424,2954
"2021-12-10 11:20:00",7645,5590.5529492370415,2692
"2021-12-10 11:30:00",7868,5588.429443480418,2656
"2021-12-10 11:40:00",8093,5585.953213656145,2602
"2021-12-10 11:50:00",8317,5583.577979535064,2638
"2021-12-10 12:00:00",8505,5581.67673387319,2735
"2021-12-10 12:10:00",8688,5579.981790199968,2664
"2021-12-10 12:20:00",8887,5578.142407591032,2352
"2021-12-10 12:30:00",9050,5576.2400842835905,1461
"2021-12-10 12:40:00",9284,5574.142180355865,1549
"2021-12-10 12:50:00",9366,5571.825366330635,1555
"2021-12-10 13:00:00",9381,5569.425139784058,1588
"2021-12-10 13:10:00",9555,5567.577235856332,1560
"2021-12-10 13:20:00",9770,5565.835564369527,1843
"2021-12-10 13:30:00",9991,5563.660999559303,1858
"2021-12-10 13:40:00",10151,5561.478009833086,1865
"2021-12-10 13:50:00",10306,5559.622231862502,1929
"2021-12-10 14:00:00",10398,5558.2342966727265,1961
"2021-12-10 14:10:00",10492,5557.2458856662815,1962
"2021-12-10 14:20:00",10479,5556.461070484218,2012
"2021-12-10 14:30:00",10477,5556.240063625846,2018
"2021-12-10 14:40:00",10496,5556.636313556988,2059
"2021-12-10 14:50:00",10377,5556.977909987329,1943
"2021-12-10 15:00:00",10192,5557.412507574505,1908
"2021-12-10 15:10:00",9992,5558.919496777393,1946
"2021-12-10 15:20:00",9699,5560.759320084833,1778
"2021-12-10 15:30:00",9521,5563.828771415192,1848
"2021-12-10 15:40:00",9339,5567.462027626287,1906
"2021-12-10 15:50:00",9082,5571.092350437943,1927
"2021-12-10 16:00:00",8742,5574.775305734588,2018
"2021-12-10 16:10:00",8506,5579.266949677738,2023
"2021-12-10 16:20:00",8333,5584.511347986558,1935
"2021-12-10 16:30:00",8109,5589.917486090452,1913
"2021-12-10 16:40:00",7805,5594.793350272681,1949
"2021-12-10 16:50:00",7617,5600.650119814905,1856
"2021-12-10 17:00:00",7313,5606.277722690464,1883
"2021-12-10 17:10:00",6942,5612.081701371673,1723
"2021-12-10 17:20:00",6677,5617.959903321764,1835
"2021-12-10 17:30:00",6403,5623.616668043849,1776
"2021-12-10 17:40:00",6144,5629.399624029085,1754
"2021-12-10 17:50:00",5908,5635.296934391009,1760
"2021-12-10 18:00:00",5641,5640.858787115077,1537
"2021-12-10 18:10:00",5458,5646.471791852586,1343
"2021-12-10 18:20:00",5129,5651.420281771608,1719
"2021-12-10 18:30:00",4911,5656.403108301658,1445
"2021-12-10 18:40:00",4687,5661.170150939238,1479
"2021-12-10 18:50:00",4481,5665.55147220845,1338
"2021-12-10 19:00:00",4259,5669.426007409242,1301
"2021-12-10 19:10:00",4012,5672.83068914229,1176
"2021-12-10 19:20:00",3852,5676.330943921115,1111
"2021-12-10 19:30:00",3669,5679.319516746543,1135
"2021-12-10 19:40:00",3536,5682.316579904147,1136
"2021-12-10 19:50:00",3356,5684.962891808516,1121
"2021-12-10 20:00:00",3215,5687.4074567564585,985
"2021-12-10 20:10:00",3028,5689.31195601278,1008
"2021-12-10 20:20:00",2919,5691.181956839089,980
"2021-12-10 20:30:00",2811,5693.016515865145,980
"2021-12-10 20:40:00",2703,5694.720011843771,965
"2021-12-10 20:50:00",2682,5696.704535751665,940
"2021-12-10 21:00:00",2610,5698.43455627169,907
"2021-12-10 21:10:00",2557,5700.302938908168,917
"2021-12-10 21:20:00",2432,5701.7328127582205,871
"2021-12-10 21:30:00",2387,5703.346946785654,927
"2021-12-10 21:40:00",2326,5704.522331019665,966
"2021-12-10 21:50:00",2301,5705.677794303971,935
"2021-12-10 22:00:00",2283,5706.747052828732,1063
"2021-12-10 22:10:00",2280,5707.928927036852,1174
"2021-12-10 22:20:00",2249,5708.918112708641,1254
"2021-12-10 22:30:00",2213,5709.852434859251,1306
"2021-12-10 22:40:00",2182,5710.767621054369,1314
"2021-12-10 22:50:00",2164,5711.745496612128,1433
"2021-12-10 23:00:00",2145,5712.791580592737,1425
"2021-12-10 23:10:00",2108,5713.851928744557,1464
"2021-12-10 23:20:00",2122,5715.088862722413,1380
"2021-12-10 23:30:00",2131,5716.283589489338,1431
"2021-12-10 23:40:00",2145,5717.32571062634,1486
"2021-12-10 23:50:00",2185,5718.441411199248,1629
"2021-12-11 00:00:00",2235,5719.434673332229,1596
"2021-12-11 00:10:00",2281,5720.307728061474,1601
"2021-12-11 00:20:00",2383,5721.456160827409,1564
"2021-12-11 00:30:00",2413,5722.35648721974,1551
"2021-12-11 00:40:00",2465,5723.288512917972,1649
"2021-12-11 00:50:00",2568,5724.212822949372,1636
"2021-12-11 01:00:00",2660,5725.249610945846,1655
"2021-12-11 01:10:00",2731,5726.174347903925,1705
"2021-12-11 01:20:00",2843,5727.2933055142375,1760
"2021-12-11 01:30:00",2958,5728.402974026329,1718
"2021-12-11 01:40:00",3091,5729.743041783724,1770
"2021-12-11 01:50:00",3220,5731.29078526965,1841
"2021-12-11 02:00:00",3301,5732.912906957526,1912
"2021-12-11 02:10:00",3391,5734.432070456673,2072
"2021-12-11 02:20:00",3548,5736.28116564755,2129
"2021-12-11 02:30:00",3704,5738.114533410454,2167
"2021-12-11 02:40:00",3867,5740.101333112983,2203
"2021-12-11 02:50:00",3940,5741.974425714757,2207
"2021-12-11 03:00:00",4022,5744.124693576819,2208
"2021-12-11 03:10:00",4132,5746.317636891972,2175
"2021-12-11 03:20:00",4294,5748.952979535062,2190
"2021-12-11 03:30:00",4457,5751.946310527184,2137
"2021-12-11 03:40:00",4561,5755.07263950862,2009
"2021-12-11 03:50:00",4659,5758.392221671349,1873
"2021-12-11 04:00:00",4787,5762.445752768137,1911
"2021-12-11 04:10:00",4910,5766.670660496888,1981
"2021-12-11 04:20:00",5107,5771.423490607613,990
"2021-12-11 04:30:00",5240,5775.896373877596,1023
"2021-12-11 04:40:00",5357,5780.419944361813,1111
"2021-12-11 04:50:00",5511,5785.373970555831,1151
"2021-12-11 05:00:00",5686,5790.670212912466,1549
"2021-12-11 05:10:00",5863,5796.392355946675,1737
"2021-12-11 05:20:00",5934,5802.218317908884,1993
"2021-12-11 05:30:00",6140,5808.9493850878625,1979
"2021-12-11 05:40:00",6316,5815.864347490771,2273
"2021-12-11 05:50:00",6536,5823.229535063074,2192
"2021-12-11 06:00:00",6637,5830.719770836775,2272
"2021-12-11 06:10:00",6806,5838.787297554122,2349
"2021-12-11 06:20:00",6999,5847.492325648653,2242
"2021-12-11 06:30:00",7106,5856.086098027874,2251
"2021-12-11 06:40:00",7203,5864.551444664794,2312
"2021-12-11 06:50:00",7273,5873.0084042582475,1866
"2021-12-11 07:00:00",7345,5881.747731091278,2063
"2021-12-11 07:10:00",7422,5890.495455296645,2272
"2021-12-11 07:20:00",7478,5899.0861324574435,2354
"2021-12-11 07:30:00",7596,5907.739881149121,2347
"2021-12-11 07:40:00",7750,5916.604084035696,2438
"2021-12-11 07:50:00",7789,5925.03410937586,2394
"2021-12-11 08:00:00",7845,5933.624097945244,2525
"2021-12-11 08:10:00",7796,5941.878811353496,2389
"2021-12-11 08:20:00",7755,5950.080854404231,2387
"2021-12-11 08:30:00",7770,5958.297956949265,2253
"2021-12-11 08:40:00",7691,5966.049148212418,1443
"2021-12-11 08:50:00",7611,5973.7657136561465,1414
"2021-12-11 09:00:00",7519,5981.236517380049,1361
"2021-12-11 09:10:00",7474,5988.657305266348,1394
"2021-12-11 09:20:00",7423,5995.841427725445,1507
"2021-12-11 09:30:00",7384,6002.9101009475025,1508
"2021-12-11 09:40:00",7241,6009.160854955104,1531
"2021-12-11 09:50:00",7233,6015.460261389302,1467
"2021-12-11 10:00:00",7246,6021.617876521787,1474
"2021-12-11 10:10:00",7302,6027.373089158817,1549
"2021-12-11 10:20:00",7417,6033.298411419601,1150
"2021-12-11 10:30:00",7500,6038.87486916763,1133
"2021-12-11 10:40:00",7609,6044.112402220018,1170
"2021-12-11 10:50:00",7713,6048.978753511815,1010
"2021-12-11 11:00:00",7899,6053.699522806146,1046
"2021-12-11 11:10:00",8047,6057.69467512257,1158
"2021-12-11 11:20:00",8213,6061.304326419875,1152
"2021-12-11 11:30:00",8338,6064.3761671624525,1271
"2021-12-11 11:40:00",8525,6067.377537459373,1275
"2021-12-11 11:50:00",8789,6070.551155456398,1315
"2021-12-11 12:00:00",9007,6073.470497300721,1329
"2021-12-11 12:10:00",9145,6075.8884344185535,1290
"2021-12-11 12:20:00",9343,6078.462148129785,2480
"2021-12-11 12:30:00",9476,6080.814407398226,2102
"2021-12-11 12:40:00",9662,6082.803324519364,2166
"2021-12-11 12:50:00",9705,6084.435117473695,2177
"2021-12-11 13:00:00",9751,6086.2947894287445,1355
"2021-12-11 13:10:00",9780,6087.579198341871,1345
"2021-12-11 13:20:00",9838,6088.07981463119,1390
"2021-12-11 13:30:00",9924,6087.712585385336,1422
"2021-12-11 13:40:00",10070,6086.700965405166,1461
"2021-12-11 13:50:00",10179,6084.751969371453,1408
"2021-12-11 14:00:00",10218,6082.383996446867,1325
"2021-12-11 14:10:00",10309,6079.8858281000375,1454
"2021-12-11 14:20:00",10349,6076.991399493196,1432
"2021-12-11 14:30:00",10330,6073.601818569932,1450
"2021-12-11 14:40:00",10273,6069.662080647825,1496
"2021-12-11 14:50:00",10116,6065.352823913401,1462
"2021-12-11 15:00:00",9991,6061.074739712443,1509
"2021-12-11 15:10:00",9793,6056.540141436675,1393
"2021-12-11 15:20:00",9683,6052.193173993279,1241
"2021-12-11 15:30:00",9624,6048.01093138875,1148
"2021-12-11 15:40:00",9412,6043.032993857763,1156
"2021-12-11 15:50:00",9259,6038.236283258964,1909
"2021-12-11 16:00:00",9015,6033.528759020546,1994
"2021-12-11 16:10:00",8804,6028.6946785655255,1968
"2021-12-11 16:20:00",8584,6023.301169228225,2207
"2021-12-11 16:30:00",8250,6017.265651682916,2489
"2021-12-11 16:40:00",8092,6011.853020161956,2430
"2021-12-11 16:50:00",7887,6006.195635707595,2452
"2021-12-11 17:00:00",7731,6000.9860835674535,2481
"2021-12-11 17:10:00",7432,5995.892696799426,2563
"2021-12-11 17:20:00",7151,5990.73127719936,2626
"2021-12-11 17:30:00",6975,5986.326089351622,2452
"2021-12-11 17:40:00",6762,5982.217897868119,2430
"2021-12-11 17:50:00",6510,5978.065956728913,2405
"2021-12-11 18:00:00",6188,5973.916683881451,2460
"2021-12-11 18:10:00",5933,5969.845731421802,2530
"2021-12-11 18:20:00",5671,5966.369732275655,2553
"2021-12-11 18:30:00",5455,5963.144982922931,2712
"2021-12-11 18:40:00",5207,5960.060272406762,2735
"2021-12-11 18:50:00",4951,5957.117256789509,2888
"2021-12-11 19:00:00",4699,5954.339936925025,2880
"2021-12-11 19:10:00",4542,5952.323644852088,1877
"2021-12-11 19:20:00",4311,5950.1002485815,1922
"2021-12-11 19:30:00",4171,5948.519376962483,2018
"2021-12-11 19:40:00",3987,5946.932339007324,1996
"2021-12-11 19:50:00",3809,5945.622968655317,2019
"2021-12-11 20:00:00",3623,5944.509705696026,1963
"2021-12-11 20:10:00",3447,5943.902137387759,1944
"2021-12-11 20:20:00",3338,5943.495741062082,1967
"2021-12-11 20:30:00",3255,5943.285069960886,1802
"2021-12-11 20:40:00",3173,5943.16006651793,1819
"2021-12-11 20:50:00",3091,5942.7956914835,1718
"2021-12-11 21:00:00",3026,5942.54683798821,1780
"2021-12-11 21:10:00",2921,5942.082985594667,1751
"2021-12-11 21:20:00",2820,5941.841472483886,1739
"2021-12-11 21:30:00",2723,5941.545206026551,1727
"2021-12-11 21:40:00",2622,5941.297450834572,1674
"2021-12-11 21:50:00",2560,5941.062479342256,1699
"2021-12-11 22:00:00",2511,5940.807273591141,1693
"2021-12-11 22:10:00",2461,5940.377947171266,1720
"2021-12-11 22:20:00",2405,5939.95293477662,1664
"2021-12-11 22:30:00",2380,5939.68985153969,1751
"2021-12-11 22:40:00",2379,5939.526689803337,1685
"2021-12-11 22:50:00",2362,5939.225919958131,1694
"2021-12-11 23:00:00",2360,5938.990583512366,1660
"2021-12-11 23:10:00",2354,5938.925948878972,1734
"2021-12-11 23:20:00",2347,5938.783024844377,1732
"2021-12-11 23:30:00",2364,5938.6017875833195,1743
"2021-12-11 23:40:00",2387,5938.475241695587,1781
"2021-12-11 23:50:00",2430,5938.3928827191085,1871
"2021-12-12 00:00:00",2450,5938.153951826145,1866
"2021-12-12 00:10:00",2504,5937.9083829119145,1870
"2021-12-12 00:20:00",2582,5937.496195532418,1861
"2021-12-12 00:30:00",2659,5937.263475734038,1887
"2021-12-12 00:40:00",2662,5936.819726766925,2029
"2021-12-12 00:50:00",2760,5936.562596402799,2144
"2021-12-12 01:00:00",2823,5936.1036639949325,2335
"2021-12-12 01:10:00",2885,5935.656224177822,2431
"2021-12-12 01:20:00",2967,5934.999879496503,2664
"2021-12-12 01:30:00",3087,5934.260032776951,2809
"2021-12-12 01:40:00",3179,5933.184156888668,2845
"2021-12-12 01:50:00",3333,5932.128763152095,2786
"2021-12-12 02:00:00",3418,5931.014901118272,2911
"2021-12-12 02:10:00",3544,5930.062620503499,3073
"2021-12-12 02:20:00",3681,5928.74874676362,3064
"2021-12-12 02:30:00",3812,5927.189197377844,3170
"2021-12-12 02:40:00",3921,5925.317206522339,3178
"2021-12-12 02:50:00",4060,5923.583763702969,2621
"2021-12-12 03:00:00",4111,5921.599628849226,2579
"2021-12-12 03:10:00",4265,5919.807576571366,2556
"2021-12-12 03:20:00",4452,5917.980388916432,2714
"2021-12-12 03:30:00",4620,5915.834090783893,2718
"2021-12-12 03:40:00",4766,5913.566793367489,2755
"2021-12-12 03:50:00",4947,5911.447384729797,2649
"2021-12-12 04:00:00",5065,5909.097525202447,2627
"2021-12-12 04:10:00",5252,5906.95171941277,2582
"2021-12-12 04:20:00",5449,5904.586562827082,2663
"2021-12-12 04:30:00",5677,5902.380673993281,2767
"2021-12-12 04:40:00",5843,5899.946940588333,2642
"2021-12-12 04:50:00",6015,5897.460826034265,2587
"2021-12-12 05:00:00",6160,5894.676806175289,2716
"2021-12-12 05:10:00",6381,5891.90565953286,2790
"2021-12-12 05:20:00",6584,5889.53420577866,2825
"2021-12-12 05:30:00",6746,5886.498409353827,2916
"2021-12-12 05:40:00",6907,5883.213835178759,2962
"2021-12-12 05:50:00",7073,5879.486868561672,2972
"2021-12-12 06:00:00",7259,5875.97994477497,3046
"2021-12-12 06:10:00",7451,5872.330616840193,3186
"2021-12-12 06:20:00",7670,5868.575831129842,3008
"2021-12-12 06:30:00",7811,5864.634974246683,2952
"2021-12-12 06:40:00",7960,5860.833488266402,2929
"2021-12-12 06:50:00",8139,5857.387101994162,3019
"2021-12-12 07:00:00",8294,5854.219736407207,2973
"2021-12-12 07:10:00",8327,5850.467908196993,1651
"2021-12-12 07:20:00",8414,5846.95114099598,1686
"2021-12-12 07:30:00",8446,5842.988421335317,1676
"2021-12-12 07:40:00",8506,5838.584445408473,1333
"2021-12-12 07:50:00",8533,5834.036027102958,1365
"2021-12-12 08:00:00",8523,5829.358787115078,1240
"2021-12-12 08:10:00",8498,5824.931984382747,1272
"2021-12-12 08:20:00",8449,5820.6201695312075,1282
"2021-12-12 08:30:00",8403,5816.337058612903,1296
"2021-12-12 08:40:00",8381,5812.570098606293,1353
"2021-12-12 08:50:00",8333,5808.99606470005,1333
"2021-12-12 09:00:00",8190,5805.47618506583,1279
"2021-12-12 09:10:00",8032,5801.74144425164,1307
"2021-12-12 09:20:00",8019,5798.3540564920395,1372
"2021-12-12 09:30:00",7924,5794.696878615105,1394
"2021-12-12 09:40:00",7840,5791.4844791494515,1384
"2021-12-12 09:50:00",7763,5788.319427229658,1385
"2021-12-12 10:00:00",7793,5785.620458739602,1331
"2021-12-12 10:10:00",7924,5783.463001983142,1222
"2021-12-12 10:20:00",7976,5780.976622321377,1263
"2021-12-12 10:30:00",7988,5778.42325648653,1232
"2021-12-12 10:40:00",8036,5775.906114003193,1202
"2021-12-12 10:50:00",8248,5774.258645265243,1235
"2021-12-12 11:00:00",8384,5772.274537955157,1329
"2021-12-12 11:10:00",8560,5770.698314328208,1284
"2021-12-12 11:20:00",8678,5769.097893598852,1234
"2021-12-12 11:30:00",8833,5767.867866192914,1159
"2021-12-12 11:40:00",9023,5767.026724232907,1289
"2021-12-12 11:50:00",9154,5765.644886520133,1289
"2021-12-12 12:00:00",9260,5763.981284085273,1302
"2021-12-12 12:10:00",9454,5762.716537900069,1370
"2021-12-12 12:20:00",9617,5761.295746570812,1383
"2021-12-12 12:30:00",9691,5759.628832011235,1475
"2021-12-12 12:40:00",9807,5757.9063894397605,1537
"2021-12-12 12:50:00",9885,5756.551282845809,1596
"2021-12-12 13:00:00",9939,5755.370865008537,1547
"2021-12-12 13:10:00",9920,5754.049909105932,1475
"2021-12-12 13:20:00",9868,5752.416174323801,1444
"2021-12-12 13:30:00",9745,5750.378535916926,1498
"2021-12-12 13:40:00",9624,5747.375013771827,1493
"2021-12-12 13:50:00",9661,5744.527788106647,1470
"2021-12-12 14:00:00",9657,5741.409742879961,1525
"2021-12-12 14:10:00",9526,5737.112980636806,1579
"2021-12-12 14:20:00",9412,5732.1952259957,1473
"2021-12-12 14:30:00",9307,5726.980144466478,1440
"2021-12-12 14:40:00",9172,5721.277312978569,1476
"2021-12-12 14:50:00",8934,5715.218579573622,1408
"2021-12-12 15:00:00",8711,5708.725964716575,1484
"2021-12-12 15:10:00",8302,5701.141054508895,1467
"2021-12-12 15:20:00",8068,5693.073118079656,1625
"2021-12-12 15:30:00",7762,5683.50288175508,1504
"2021-12-12 15:40:00",7453,5673.582018123724,1540
"2021-12-12 15:50:00",7181,5663.185647689086,1440
"2021-12-12 16:00:00",6847,5652.362192199635,1424
"2021-12-12 16:10:00",6498,5640.908166005616,1302
"2021-12-12 16:20:00",6206,5629.3411488459205,1276
"2021-12-12 16:30:00",5869,5617.8169792871695,967
"2021-12-12 16:40:00",5641,5606.217973613177,1155
"2021-12-12 16:50:00",5365,5594.3402364622925,1156
"2021-12-12 17:00:00",5133,5582.123374924254,1055
"2021-12-12 17:10:00",4826,5569.942588690574,993
"2021-12-12 17:20:00",4663,5558.409119704731,1074
"2021-12-12 17:30:00",4517,5547.012821572191,1031
"2021-12-12 17:40:00",4305,5535.443580262215,995
"2021-12-12 17:50:00",4132,5524.314889412217,975
"2021-12-12 18:00:00",3944,5513.900481325399,979
"2021-12-12 18:10:00",3797,5504.020740373491,926
"2021-12-12 18:20:00",3618,5494.447735911418,670
"2021-12-12 18:30:00",3485,5485.354807056683,683
"2021-12-12 18:40:00",3362,5476.983332644741,664
"2021-12-12 18:50:00",3209,5469.031561587614,714
"2021-12-12 19:00:00",3092,5461.7208519253,674
"2021-12-12 19:10:00",2965,5454.608491020766,711
"2021-12-12 19:20:00",2900,5448.251342753262,706
"2021-12-12 19:30:00",2834,5442.095424998622,729
"2021-12-12 19:40:00",2746,5436.225100534346,679
"2021-12-12 19:50:00",2709,5430.956814989257,648
"2021-12-12 20:00:00",2691,5426.344915440973,662
"2021-12-12 20:10:00",2587,5421.890241971023,648
"2021-12-12 20:20:00",2508,5417.771256817054,662
"2021-12-12 20:30:00",2412,5413.649747975541,491
"2021-12-12 20:40:00",2335,5409.749741778216,481
"2021-12-12 20:50:00",2282,5406.008170137166,490
"2021-12-12 21:00:00",2217,5402.258314741363,547
"2021-12-12 21:10:00",2154,5398.757433344349,510
"2021-12-12 21:20:00",2114,5395.631211094584,542
"2021-12-12 21:30:00",2098,5392.960839806091,553
"2021-12-12 21:40:00",2060,5390.54686208891,552
"2021-12-12 21:50:00",2039,5388.387022806148,530
"2021-12-12 22:00:00",1999,5386.344619346663,518
"2021-12-12 22:10:00",1990,5384.53929791219,489
"2021-12-12 22:20:00",1976,5382.795233570208,371
"2021-12-12 22:30:00",1938,5380.978006390128,418
"2021-12-12 22:40:00",1881,5378.943735195284,391
"2021-12-12 22:50:00",1859,5376.939868754475,426
"2021-12-12 23:00:00",1869,5375.065106318514,453
"2021-12-12 23:10:00",1866,5373.121636230926,435
"2021-12-12 23:20:00",1829,5370.954463449567,416
"2021-12-12 23:30:00",1850,5368.846041287941,899
"2021-12-12 23:40:00",1883,5366.743361978736,511
"2021-12-12 23:50:00",1914,5364.506527846636,682
"2021-12-13 00:00:00",1916,5362.263668539636,670
"2021-12-13 00:10:00",1944,5360.035954800858,725
"2021-12-13 00:20:00",2010,5357.696379386327,8725
"2021-12-13 00:30:00",2086,5355.308957197158,5322
"2021-12-13 00:40:00",2168,5353.258906929984,4975
"2021-12-13 00:50:00",2235,5350.96814576103,4681
"2021-12-13 01:00:00",2316,5348.748047843332,4489
"2021-12-13 01:10:00",2346,5346.239233873189,4474
"2021-12-13 01:20:00",2385,5343.561883710681,4433
"2021-12-13 01:30:00",2442,5340.68987564039,4760
"2021-12-13 01:40:00",2497,5337.668708340218,4466
"2021-12-13 01:50:00",2619,5334.532546273343,4295
"2021-12-13 02:00:00",2703,5331.36272930094,4290
"2021-12-13 02:10:00",2719,5327.5724570318935,4291
"2021-12-13 02:20:00",2800,5323.6239257973875,4249
"2021-12-13 02:30:00",2899,5319.519280559685,4162
"2021-12-13 02:40:00",2945,5315.03269087754,3743
"2021-12-13 02:50:00",3036,5310.343300694099,3706
"2021-12-13 03:00:00",3083,5305.632061504984,3660
"2021-12-13 03:10:00",3176,5300.730202996749,858
"2021-12-13 03:20:00",3224,5295.072570649478,891
"2021-12-13 03:30:00",3266,5288.821093620888,875
"2021-12-13 03:40:00",3320,5282.095404340879,912
"2021-12-13 03:50:00",3422,5275.017118382636,857
"2021-12-13 04:00:00",3503,5267.764250399382,859
"2021-12-13 04:10:00",3597,5260.0417768412935,876
"2021-12-13 04:20:00",3683,5251.825930975595,851
"2021-12-13 04:30:00",3726,5242.7333601883975,727
"2021-12-13 04:40:00",3832,5233.574037349198,758
"2021-12-13 04:50:00",3931,5223.978712196331,765
"2021-12-13 05:00:00",3995,5213.907305266346,825
"2021-12-13 05:10:00",4132,5203.398054040654,953
"2021-12-13 05:20:00",4138,5191.8161185478975,986
"2021-12-13 05:30:00",4218,5179.962447667052,1145
"2021-12-13 05:40:00",4289,5167.6731256541625,1240
"2021-12-13 05:50:00",4381,5154.947701481849,1319
"2021-12-13 06:00:00",4458,5141.493379193522,1383
"2021-12-13 06:10:00",4550,5127.468741392607,1426
"2021-12-13 06:20:00",4621,5112.704549523494,1440
"2021-12-13 06:30:00",4713,5097.724081419049,1461
"2021-12-13 06:40:00",4796,5082.302914807469,1396
"2021-12-13 06:50:00",4925,5066.645657742522,1507
"2021-12-13 07:00:00",4910,5050.072222910814,1513
"2021-12-13 07:10:00",4970,5033.68848124277,1569
"2021-12-13 07:20:00",5021,5016.880092133531,1638
"2021-12-13 07:30:00",5034,5000.095442213407,1652
"2021-12-13 07:40:00",5045,4983.125247892909,1734
"2021-12-13 07:50:00",5130,4966.568683550928,1877
"2021-12-13 08:00:00",5167,4950.19878601333,1863
"2021-12-13 08:10:00",5193,4934.126711149673,1894
"2021-12-13 08:20:00",5259,4918.576144438936,1925
"2021-12-13 08:30:00",5309,4903.347466672176,1964
"2021-12-13 08:40:00",5296,4888.052646256817,1954
"2021-12-13 08:50:00",5356,4873.314793009419,2028
"2021-12-13 09:00:00",5327,4858.987670770671,2083
"2021-12-13 09:10:00",5232,4844.899940781137,1959
"2021-12-13 09:20:00",5203,4830.790940202721,1956
"2021-12-13 09:30:00",5172,4816.982296314658,1997
"2021-12-13 09:40:00",5230,4803.912208037238,2147
"2021-12-13 09:50:00",5307,4791.551847490772,2415
"2021-12-13 10:00:00",5412,4779.594089131273,2705
"2021-12-13 10:10:00",5517,4767.434150002754,2980
"2021-12-13 10:20:00",5669,4755.751556216603,2310
"2021-12-13 10:30:00",5806,4744.704136368643,2693
"2021-12-13 10:40:00",6005,4734.430565884425,2310
"2021-12-13 10:50:00",6164,4723.868954167354,2393
"2021-12-13 11:00:00",6411,4713.821778769348,2445
"2021-12-13 11:10:00",6663,4704.065953285957,2666
"2021-12-13 11:20:00",6873,4694.767745000825,2600
"2021-12-13 11:30:00",7181,4686.403666060705,2785
"2021-12-13 11:40:00",7395,4678.0729769184145,3021
"2021-12-13 11:50:00",7620,4670.327180769018,3229
"2021-12-13 12:00:00",7781,4662.759203024294,3207
"2021-12-13 12:10:00",7972,4655.315485043794,2504
"2021-12-13 12:20:00",8141,4648.1220080702915,2480
"2021-12-13 12:30:00",8325,4641.798834903322,2208
"2021-12-13 12:40:00",8525,4635.846041287941,2103
"2021-12-13 12:50:00",8658,4630.246195532421,2066
"2021-12-13 13:00:00",8743,4624.708650085386,2033
"2021-12-13 13:10:00",8805,4619.382908472429,2143
"2021-12-13 13:20:00",8994,4615.282029829779,2163
"2021-12-13 13:30:00",8987,4611.613035724122,2091
"2021-12-13 13:40:00",9078,4609.171448934059,2160
"2021-12-13 13:50:00",9084,4606.365125599073,2135
"2021-12-13 14:00:00",9016,4603.189434941881,1263
"2021-12-13 14:10:00",8927,4600.228777612515,1366
"2021-12-13 14:20:00",8859,4597.486183413209,1420
